KILN=1
CYCLE NO=67
DATE START=25-04-2014
TIME START=11:50:47
PROGRAM=PRH53NAR
WOOD NAME=MT53
WOOD GROUP=3
DAMP MEASUR=1
TIME INTERVAL=0
TEMP RANGE=1
DATE	TIME	STATE	PHASE	T°C	EMC%/RH%/dT°C	DG	MC%	MC1%	MC2%	MC3%	MC4%	MC5%	MC6%	ALARMS	EMC1/2-t1/2	Tset°C	EMCset%/RHset%/dTset°C	MC1	MC2	MC3	MC4	MC5	MC6	HEAT	DRY	SPRAY	VENT.	VAPOR.
29-04-2014	07:23:45	START	F7	81,4	7,1	3,7	49,8	49,1	53,4	49,1	48,4	49,5	49,6		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
29-04-2014	07:38:45	START	F7	85,4	6,7	3,9	48,6	48,0	52,1	47,9	47,2	48,2	48,3		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	OFF	ON	OFF	100% <	OFF	
29-04-2014	07:53:45	START	F7	86,8	6,9	3,8	48,2	47,7	51,8	47,2	46,8	47,8	47,9		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	OFF	OFF	OFF	100% <	OFF	
29-04-2014	08:08:45	START	F7	86,4	7,0	3,7	48,4	48,0	52,0	47,2	47,0	48,1	48,1		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	OFF	OFF	OFF	100% <	OFF	
29-04-2014	08:23:45	START	F7	85,0	7,1	3,7	48,8	48,4	52,5	48,0	47,4	48,4	48,5		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	OFF	OFF	OFF	100% <	OFF	
29-04-2014	08:38:45	START	F7	83,8	7,2	3,6	49,2	48,7	52,8	48,8	47,7	48,6	48,7		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	56	OFF	OFF	100% <	OFF	
29-04-2014	08:53:45	START	F7	80,6	7,7	3,4	49,7	49,1	53,2	49,3	48,2	49,1	49,3		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	09:08:45	START	F7	82,8	7,7	3,4	48,7	47,9	52,1	48,5	47,4	48,3	48,5		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	09:23:44	START	F7	83,6	7,7	3,4	48,2	47,1	51,8	47,2	47,2	48,0	48,2		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	09:38:44	START	F7	83,9	7,7	3,4	48,1	46,7	51,6	47,4	47,1	47,9	48,1		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	09:53:44	START	F7	84,2	7,6	3,4	47,8	46,4	51,5	46,7	47,0	47,7	47,9		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	10:08:44	START	F7	84,4	7,6	3,4	47,9	46,2	51,5	47,6	46,9	47,7	47,9		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	10:23:44	START	F7	84,4	7,6	3,4	47,8	46,1	51,5	47,2	46,9	47,6	47,9		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	10:38:44	START	F7	84,3	7,5	3,5	48,0	46,1	51,6	47,6	47,1	47,7	47,9		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	10:53:44	START	F7	83,4	7,0	3,7	49,2	47,6	53,2	48,6	48,2	48,7	49,0		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
29-04-2014	11:08:44	START	F7	83,2	6,8	3,8	49,1	48,1	52,9	48,8	48,0	48,5	48,8		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
29-04-2014	11:23:44	START	F7	84,3	6,9	3,8	48,9	48,2	52,7	48,3	47,7	48,2	48,4		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	OFF	OFF	100% <	OFF	
29-04-2014	11:38:44	START	F7	85,7	7,0	3,7	48,5	47,9	52,4	47,8	47,3	47,8	47,9		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	76	OFF	OFF	100% <	OFF	
29-04-2014	11:53:43	START	F7	86,8	6,9	3,8	47,5	47,6	52,1	43,4	47,0	47,5	47,6		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	OFF	OFF	OFF	100% <	OFF	
29-04-2014	12:08:43	START	F7	87,2	6,9	3,8	48,1	47,6	52,0	47,6	46,9	47,4	47,5		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	OFF	OFF	OFF	100% <	OFF	
29-04-2014	12:23:43	START	F7	86,5	7,0	3,7	48,2	47,8	52,2	47,7	47,1	47,4	47,4		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	OFF	OFF	OFF	100% <	OFF	
29-04-2014	12:38:43	START	F7	85,2	7,0	3,7	48,6	48,2	52,6	48,0	47,4	47,9	47,9		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	OFF	OFF	OFF	100% <	OFF	
29-04-2014	12:53:43	START	F7	81,6	7,5	3,5	49,3	48,9	53,4	48,6	48,2	48,6	48,6		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	13:08:43	START	F7	83,5	7,4	3,5	48,2	47,5	52,2	46,9	47,5	47,7	47,8		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	13:23:43	START	F7	84,1	7,4	3,5	47,9	46,9	51,9	46,7	47,2	47,5	47,5		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	13:38:43	START	F7	83,3	7,4	3,5	48,2	46,8	52,1	47,7	47,4	47,7	47,6		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	13:53:42	START	F7	82,6	7,4	3,5	48,4	47,0	52,4	47,9	47,7	48,0	47,9		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	14:08:42	START	F7	83,7	7,3	3,6	48,0	46,5	52,0	47,3	47,3	47,6	47,4		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	14:23:42	START	F7	84,4	7,3	3,6	47,6	45,9	51,5	47,4	47,0	47,1	47,0		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	14:38:42	START	F7	83,1	7,3	3,6	48,1	46,4	52,1	47,8	47,5	47,6	47,5		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	14:53:42	START	F7	82,4	7,1	3,7	49,1	47,7	53,3	48,7	48,5	48,4	48,4		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	OFF	OFF	100% <	OFF	
29-04-2014	15:08:42	START	F7	82,2	7,1	3,7	49,3	48,5	53,5	48,6	48,5	48,5	48,4		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	OFF	OFF	100% <	OFF	
29-04-2014	15:23:42	START	F7	83,9	7,0	3,7	48,7	48,2	52,9	48,0	47,9	47,9	47,8		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	OFF	OFF	100% <	OFF	
29-04-2014	15:38:42	START	F7	83,8	7,0	3,7	48,1	48,3	52,7	44,9	47,8	47,8	47,6		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	OFF	OFF	100% <	OFF	
29-04-2014	15:53:42	START	F7	82,1	7,1	3,7	49,2	48,9	53,3	48,3	48,4	48,4	48,2		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	OFF	OFF	100% <	OFF	
29-04-2014	16:08:41	START	F7	82,9	7,0	3,7	48,9	48,7	53,0	48,0	48,1	48,1	47,9		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	OFF	OFF	100% <	OFF	
29-04-2014	16:23:41	START	F7	85,6	6,9	3,8	48,1	47,9	52,1	47,2	47,4	47,3	47,1		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	86	OFF	OFF	100% <	OFF	
29-04-2014	16:38:41	START	F7	85,2	6,9	3,8	48,3	48,2	52,3	47,4	47,5	47,5	47,2		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	OFF	OFF	100% <	OFF	
29-04-2014	16:53:41	START	F7	79,2	7,5	3,5	49,8	49,7	53,9	48,8	49,1	49,0	48,7		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	17:08:41	START	F7	78,7	7,6	3,4	49,6	49,3	53,6	48,7	49,0	48,8	48,6		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	17:23:41	START	F7	78,8	7,6	3,4	49,4	48,9	53,3	48,5	48,9	48,7	48,3		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	17:38:41	START	F7	78,9	7,5	3,5	49,1	48,5	53,1	48,2	48,7	48,4	48,1		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	17:53:41	START	F7	79,2	7,5	3,5	49,0	48,2	52,9	48,1	48,5	48,3	48,0		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	18:08:41	START	F7	79,0	7,5	3,5	49,0	48,2	53,0	48,2	48,5	48,4	48,0		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	18:23:40	START	F7	78,0	7,6	3,4	49,3	48,4	53,3	48,5	48,9	48,7	48,3		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	18:38:40	START	F7	75,8	7,7	3,4	49,8	48,8	53,9	49,0	49,5	49,2	48,9		1/2 - 1/2	85,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	18:53:40	START	F7	73,3	7,5	3,5	51,3	50,5	55,5	50,4	51,0	50,6	50,2		1/2 - 1/2	75,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
29-04-2014	19:08:40	START	F7	76,0	7,1	3,7	50,1	49,9	54,1	49,2	49,7	49,3	48,9		1/2 - 1/2	75,0	7,0	ON	ON	ON	ON	ON	ON	OFF	ON	OFF	100% <	OFF	
29-04-2014	19:23:40	START	F7	75,0	7,0	3,7	50,4	50,4	54,4	49,5	50,0	49,6	49,0		1/2 - 1/2	75,0	7,0	ON	ON	ON	ON	ON	ON	OFF	ON	OFF	100% <	OFF	
29-04-2014	19:38:40	START	F7	75,2	6,9	3,8	50,2	50,3	54,1	49,1	49,7	49,4	48,7		1/2 - 1/2	75,0	7,0	ON	ON	ON	ON	ON	ON	OFF	ON	OFF	100% <	OFF	
29-04-2014	19:53:40	START	F7	75,6	6,8	3,8	49,8	50,0	53,8	48,8	49,3	49,0	48,3		1/2 - 1/2	75,0	7,0	ON	ON	ON	ON	ON	ON	33	ON	OFF	100% <	OFF	
29-04-2014	20:08:40	START	F7	72,8	6,8	3,8	50,8	50,9	54,9	49,7	50,4	50,0	49,2		1/2 - 1/2	75,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
29-04-2014	20:23:40	START	F7	75,7	6,9	3,8	49,7	49,9	53,8	48,7	49,3	48,9	48,1		1/2 - 1/2	75,0	7,0	ON	ON	ON	ON	ON	ON	OFF	OFF	OFF	100% <	OFF	
29-04-2014	20:38:39	START	F7	76,6	7,0	3,7	49,5	49,6	53,5	48,5	49,1	48,7	47,6		1/2 - 1/2	75,0	7,0	ON	ON	ON	ON	ON	ON	OFF	OFF	OFF	100% <	OFF	
29-04-2014	20:53:39	START	F7	74,8	7,4	3,5	49,8	49,9	53,8	48,9	49,4	49,0	48,0		1/2 - 1/2	75,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	21:08:39	START	F7	74,4	7,4	3,5	49,5	49,4	53,5	48,8	49,2	48,8	47,8		1/2 - 1/2	75,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	21:23:39	START	F7	73,6	7,4	3,5	49,8	49,3	53,9	49,2	49,5	49,1	48,1		1/2 - 1/2	75,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	21:38:39	START	F7	73,0	7,4	3,5	49,8	49,3	54,1	48,5	49,8	49,2	48,3		1/2 - 1/2	75,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	21:53:39	START	F7	73,9	7,4	3,5	49,6	48,7	53,7	49,2	49,4	48,9	47,8		1/2 - 1/2	75,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	22:08:39	START	F7	74,1	7,4	3,5	49,5	48,6	53,7	49,2	49,4	48,7	47,8		1/2 - 1/2	75,0	7,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	22:23:39	START	F8	79,6	7,1	3,7	47,5	46,6	51,7	46,5	47,5	47,0	45,9		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	22:38:39	START	F8	80,3	7,0	3,7	47,1	45,9	51,4	45,9	47,2	46,7	45,6		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
29-04-2014	23:03:34	START	F8	84,4	6,0	4,3	46,9	46,3	51,0	46,4	46,8	46,2	45,2		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
29-04-2014	23:18:34	START	F8	82,6	6,0	4,3	47,4	47,1	51,5	46,7	47,3	46,8	45,5		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
29-04-2014	23:33:33	START	F8	84,7	5,9	4,4	46,7	46,5	50,7	45,8	46,5	46,0	44,7		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
29-04-2014	23:48:33	START	F8	85,8	6,0	4,3	46,4	46,3	50,4	45,4	46,3	45,7	44,4		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	OFF	ON	OFF	100% <	OFF	
30-04-2014	00:03:33	START	F8	82,7	6,0	4,3	47,2	47,1	51,3	46,1	47,1	46,5	45,2		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	90	ON	OFF	100% <	OFF	
30-04-2014	00:18:33	START	F8	81,8	6,0	4,3	47,2	47,3	51,5	46,0	47,2	46,6	45,1		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
30-04-2014	00:33:33	START	F8	85,0	5,9	4,4	46,4	46,4	50,6	45,2	46,3	45,7	44,2		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
30-04-2014	00:48:33	START	F8	75,9	6,2	4,2	48,9	49,1	53,3	47,5	48,9	48,3	46,7		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
30-04-2014	01:03:33	START	F8	82,3	6,7	3,9	46,2	45,9	50,6	44,5	46,5	45,8	44,2		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
30-04-2014	01:18:33	START	F8	83,4	6,7	3,9	45,8	44,9	50,3	44,3	46,2	45,6	43,9		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
30-04-2014	01:33:33	START	F8	83,9	6,7	3,9	45,6	44,3	50,2	44,4	46,1	45,4	43,7		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
30-04-2014	01:48:33	START	F8	84,3	6,7	3,9	45,6	43,9	50,1	44,7	46,0	45,3	43,6		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
30-04-2014	02:03:32	START	F8	84,7	6,7	3,9	45,2	43,5	49,8	44,2	45,8	45,1	43,3		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
30-04-2014	02:18:32	START	F8	85,0	6,7	3,9	45,3	43,3	49,8	44,6	45,9	45,1	43,3		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
30-04-2014	02:41:08	START	F8	85,6	6,7	3,9	45,2	43,1	49,7	44,6	45,9	45,0	43,1		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	OFF	ON	OFF	100% >	OFF	
30-04-2014	02:56:08	START	F8	86,0	6,0	4,3	46,0	45,2	50,4	45,4	46,5	45,5	43,5		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	OFF	ON	OFF	100% <	OFF	
30-04-2014	03:11:08	START	F8	84,5	6,0	4,3	46,4	46,1	50,7	45,5	46,8	45,8	43,6		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	OFF	ON	OFF	100% <	OFF	
30-04-2014	03:26:08	START	F8	83,8	6,0	4,3	46,4	46,3	50,8	45,5	46,8	45,8	43,6		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	33	ON	OFF	100% <	OFF	
30-04-2014	03:41:08	START	F8	82,9	6,0	4,3	46,5	46,5	51,0	45,3	47,0	45,9	43,6		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	80	ON	OFF	100% <	OFF	
30-04-2014	03:56:07	START	F8	82,1	5,9	4,4	46,6	46,7	51,1	45,3	47,1	46,0	43,5		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
30-04-2014	04:11:07	START	F8	81,7	5,9	4,4	46,6	46,7	51,2	45,2	47,1	46,0	43,4		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
30-04-2014	04:26:07	START	F8	86,6	5,8	4,5	45,1	45,2	49,5	43,8	45,7	44,6	41,8		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	OFF	ON	OFF	100% <	OFF	
30-04-2014	04:41:07	START	F8	84,4	5,8	4,5	45,4	45,6	50,0	44,0	46,1	45,0	42,0		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	66	ON	OFF	100% <	OFF	
30-04-2014	04:56:07	START	F8	83,3	6,3	4,1	45,0	44,7	49,6	43,6	45,9	44,7	41,6		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
30-04-2014	05:11:07	START	F8	84,7	6,3	4,1	44,2	43,2	48,9	43,0	45,3	44,2	40,9		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
30-04-2014	05:26:07	START	F8	85,1	6,4	4,1	43,9	42,3	48,8	42,8	45,2	44,1	40,7		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
30-04-2014	05:41:07	START	F8	83,8	6,4	4,1	44,2	42,2	49,2	43,2	45,6	44,5	40,8		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
30-04-2014	05:56:07	START	F8	85,5	6,4	4,1	43,6	41,6	48,5	42,6	45,0	43,9	40,1		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	OFF	ON	OFF	100% >	OFF	
30-04-2014	06:11:07	START	F8	85,7	6,4	4,1	43,4	41,4	48,5	42,4	44,8	43,9	39,8		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	33	ON	OFF	100% >	OFF	
30-04-2014	06:26:06	START	F8	83,5	6,5	4,0	43,8	41,7	49,1	42,5	45,4	44,3	39,9		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
30-04-2014	06:41:06	START	F8	84,2	6,5	4,0	43,5	41,5	48,7	42,6	45,2	44,1	39,4		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% >	OFF	
30-04-2014	06:56:06	START	F8	85,5	5,9	4,4	44,2	43,8	49,2	43,0	45,6	44,5	39,2		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	OFF	ON	OFF	100% <	OFF	
30-04-2014	07:11:06	START	F8	82,2	5,9	4,4	44,9	45,3	49,9	43,8	46,3	45,1	39,4		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
30-04-2014	07:26:06	START	F8	84,5	5,8	4,5	44,0	44,6	49,0	42,9	45,4	44,2	38,1		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
30-04-2014	07:41:06	START	F8	83,3	5,8	4,5	44,1	44,8	49,3	42,9	45,6	44,3	37,7		1/2 - 1/2	85,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
30-04-2014	07:56:06	START	F8	82,7	5,8	4,5	44,0	44,8	49,4	42,9	45,6	44,4	37,2		1/2 - 1/2	88,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
30-04-2014	08:11:06	START	F8	82,4	5,7	4,6	43,8	44,7	49,2	42,9	45,5	44,3	36,5		1/2 - 1/2	88,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
30-04-2014	08:26:06	START	F8	81,6	5,7	4,6	43,8	44,8	49,4	42,8	45,7	44,3	36,0		1/2 - 1/2	88,0	6,0	ON	ON	ON	ON	ON	ON	ON	ON	OFF	100% <	OFF	
30-04-2014	08:41:05	START	F8	82,2	5,9	4,4	43,4	44,4	49,1	42,6	45,4	44,1	35,2		1/2 - 1/2	88,0	7,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
30-04-2014	08:56:05	START	F8	78,3	6,6	3,9	43,9	44,5	49,9	43,5	46,0	44,7	35,1		1/2 - 1/2	88,0	7,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
30-04-2014	09:11:05	START	F8	81,4	6,5	4,0	42,7	42,4	48,9	42,6	44,9	43,7	33,8		1/2 - 1/2	88,0	7,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
30-04-2014	09:26:05	START	F8	84,7	6,5	4,0	41,5	40,4	47,8	41,7	43,8	42,9	32,7		1/2 - 1/2	88,0	7,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
30-04-2014	09:41:05	START	F8	86,1	6,4	4,1	40,9	39,2	47,4	41,3	43,3	42,5	32,0		1/2 - 1/2	88,0	7,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
30-04-2014	09:56:05	START	F8	87,1	6,4	4,1	40,5	38,5	47,2	41,0	43,1	42,3	31,3		1/2 - 1/2	88,0	7,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
30-04-2014	10:11:05	START	F8	88,2	6,5	4,0	40,2	38,0	47,0	40,8	42,9	42,2	30,7		1/2 - 1/2	88,0	7,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
30-04-2014	10:26:05	START	F8	87,9	6,6	3,9	40,2	38,0	47,1	41,0	43,0	42,3	30,2		1/2 - 1/2	88,0	7,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% >	OFF	
30-04-2014	10:41:05	START	F8	86,5	6,5	4,0	40,3	38,0	47,3	41,2	43,2	42,4	29,8		1/2 - 1/2	88,0	7,0	ON	ON	ON	ON	ON	ON	OFF	OFF	OFF	0% >	OFF	
30-04-2014	10:56:04	START	F8	85,8	6,2	4,2	41,7	42,1	48,4	42,2	44,4	43,5	30,1		1/2 - 1/2	88,0	7,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
30-04-2014	11:11:04	START	F8	85,8	6,1	4,3	41,7	42,8	48,4	42,0	44,3	43,2	29,5		1/2 - 1/2	88,0	7,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
30-04-2014	11:26:04	START	F8	85,8	6,2	4,2	41,5	42,8	48,3	41,8	44,3	43,1	29,0		1/2 - 1/2	88,0	7,0	ON	ON	ON	ON	ON	ON	ON	OFF	ON	100% <	OFF	
